Flow,Month,Trade Value,Country
Imports,2020-01,82498446,Sweden
Imports,2020-02,125202717,Austria
Imports,2020-02,76820472,Belgium
Imports,2020-02,12142797,Bulgary
Imports,2020-02,2890092,Croatia
Imports,2020-02,5059647,Cyprus
Imports,2020-02,99533309,Czech_Republic
Imports,2020-02,64915621,Denmark
Imports,2020-02,3976248,Estonia
Imports,2020-02,5278875,European_Community
Imports,2020-02,35875149,Finland
Imports,2020-02,319535867,France
Imports,2020-02,1132693544,Germany
Imports,2020-02,13007693,Greece
Imports,2020-02,116677811,Hungary
Imports,2020-02,114413860,Ireland
Imports,2020-02,414776071,Italy
Imports,2020-02,1041051,Latvia
Imports,2020-02,2882951,Lithuania
Imports,2020-02,3353433,Luxembourg
Imports,2020-02,4881424,Malta
Imports,2020-02,208361046,Netherlands
Imports,2020-02,81632041,Poland
Imports,2020-02,46445574,Portugal
Imports,2020-02,42200308,Romania
Imports,2020-02,25924235,Slovakia
Imports,2020-02,10791690,Slovenia
Imports,2020-02,351826431,Spain
Imports,2020-02,86515302,Sweden
Imports,2020-03,166533756,Austria
Imports,2020-03,108128011,Belgium
Imports,2020-03,9090873,Bulgary
Imports,2020-03,3295843,Croatia
Imports,2020-03,12398,Cyprus
Imports,2020-03,118742675,Czech_Republic
Imports,2020-03,72081562,Denmark
Imports,2020-03,4052089,Estonia
Imports,2020-03,2300612,European_Community
Imports,2020-03,37861579,Finland
Imports,2020-03,366828416,France
Imports,2020-03,1454119667,Germany
Imports,2020-03,19302630,Greece
Imports,2020-03,126190329,Hungary
Imports,2020-03,200579735,Ireland
Imports,2020-03,448451836,Italy
Imports,2020-03,1480884,Latvia
Imports,2020-03,4276654,Lithuania
Imports,2020-03,7630436,Luxembourg
Imports,2020-03,5897574,Malta
Imports,2020-03,182613806,Netherlands
Imports,2020-03,101009745,Poland
Imports,2020-03,43079290,Portugal
Imports,2020-03,59800905,Romania
Imports,2020-03,26682016,Slovakia
Imports,2020-03,14027630,Slovenia
Imports,2020-03,353998605,Spain
Imports,2020-03,90178404,Sweden
Imports,2020-04,154208974,Austria
Imports,2020-04,100855897,Belgium
Imports,2020-04,8114607,Bulgary
Imports,2020-04,3108405,Croatia
Imports,2020-04,6640923,Cyprus
Imports,2020-04,130391812,Czech_Republic
Imports,2020-04,49317652,Denmark
Imports,2020-04,4449299,Estonia
Imports,2020-04,844643,European_Community
Imports,2020-04,46161087,Finland
Imports,2020-04,256712366,France
Imports,2020-04,1071661852,Germany
Imports,2020-04,16244220,Greece
Imports,2020-04,85635166,Hungary
Imports,2020-04,191770968,Ireland
Imports,2020-04,374054080,Italy
Imports,2020-04,1171091,Latvia
Imports,2020-04,4008455,Lithuania
Imports,2020-04,3948025,Luxembourg
Imports,2020-04,3440046,Malta
Imports,2020-04,161130152,Netherlands
Imports,2020-04,84399979,Poland
Imports,2020-04,32197897,Portugal
Imports,2020-04,38181060,Romania
Imports,2020-04,23465510,Slovakia
Imports,2020-04,10992401,Slovenia
Imports,2020-04,331813831,Spain
Imports,2020-04,70547969,Sweden
Imports,2020-05,98111950,Austria
Imports,2020-05,65269394,Belgium
Imports,2020-05,9285231,Bulgary
Imports,2020-05,1169911,Croatia
Imports,2020-05,51910,Cyprus
Imports,2020-05,60578532,Czech_Republic
Imports,2020-05,58474934,Denmark
Imports,2020-05,2701753,Estonia
Imports,2020-05,4519668,European_Community
Imports,2020-05,43504041,Finland
Imports,2020-05,208378959,France
Imports,2020-05,750749567,Germany
Imports,2020-05,13752475,Greece
Imports,2020-05,40340805,Hungary
Imports,2020-05,208248248,Ireland
Imports,2020-05,237041615,Italy
Imports,2020-05,1257268,Latvia
Imports,2020-05,2610294,Lithuania
Imports,2020-05,4347958,Luxembourg
Imports,2020-05,2370786,Malta
Imports,2020-05,155731051,Netherlands
Imports,2020-05,63437351,Poland
Imports,2020-05,26034584,Portugal
Imports,2020-05,26440037,Romania
Imports,2020-05,23057873,Slovakia
Imports,2020-05,7067088,Slovenia
Imports,2020-05,230863012,Spain
Imports,2020-05,63520450,Sweden
Imports,2020-06,111865817,Austria
Imports,2020-06,56595820,Belgium
Imports,2020-06,11181545,Bulgary
Imports,2020-06,1225427,Croatia
Imports,2020-06,3354133,Cyprus
Imports,2020-06,128679009,Czech_Republic
Imports,2020-06,51625049,Denmark
Imports,2020-06,2735764,Estonia
Imports,2020-06,1541457,European_Community
Imports,2020-06,36651813,Finland
Imports,2020-06,222653400,France
Imports,2020-06,934857361,Germany
Imports,2020-06,12543490,Greece
Imports,2020-06,74160715,Hungary
Imports,2020-06,162612922,Ireland
Imports,2020-06,321404743,Italy
Imports,2020-06,816738,Latvia
Imports,2020-06,3430211,Lithuania
Imports,2020-06,1695528,Luxembourg
Imports,2020-06,1912051,Malta
Imports,2020-06,148730941,Netherlands
Imports,2020-06,62080260,Poland
Imports,2020-06,27116639,Portugal
Imports,2020-06,27263594,Romania
Imports,2020-06,20509911,Slovakia
Imports,2020-06,5904991,Slovenia
Imports,2020-06,244762557,Spain
Imports,2020-06,55483801,Sweden
Imports,2020-07,118287327,Austria
Imports,2020-07,63820499,Belgium
Imports,2020-07,8522727,Bulgary
Imports,2020-07,2652919,Croatia
Imports,2020-07,288157,Cyprus
Imports,2020-07,90521050,Czech_Republic
Imports,2020-07,76748049,Denmark
Imports,2020-07,4286883,Estonia
Imports,2020-07,1900978,European_Community
Imports,2020-07,29971598,Finland
Imports,2020-07,250525966,France
Imports,2020-07,908678089,Germany
Imports,2020-07,13107611,Greece
Imports,2020-07,76815851,Hungary
Imports,2020-07,135487279,Ireland
Imports,2020-07,393251590,Italy
Imports,2020-07,606474,Latvia
Imports,2020-07,3799545,Lithuania
Imports,2020-07,3614519,Luxembourg
Imports,2020-07,3030765,Malta
Imports,2020-07,159988262,Netherlands
Imports,2020-07,60413487,Poland
Imports,2020-07,30033013,Portugal
Imports,2020-07,23061511,Romania
Imports,2020-07,18646485,Slovakia
Imports,2020-07,7668390,Slovenia
Imports,2020-07,262224704,Spain
Imports,2020-07,80545880,Sweden
Imports,2020-08,106853471,Austria
Imports,2020-08,75664387,Belgium
Imports,2020-08,6801286,Bulgary
Imports,2020-08,2099902,Croatia
Imports,2020-08,4756097,Cyprus
Imports,2020-08,94405886,Czech_Republic
Imports,2020-08,65928143,Denmark
Imports,2020-08,2286316,Estonia
Imports,2020-08,1375377,European_Community
Imports,2020-08,27839496,Finland
Imports,2020-08,252726827,France
Imports,2020-08,1075014566,Germany
Imports,2020-08,11390993,Greece
Imports,2020-08,84659421,Hungary
Imports,2020-08,111249228,Ireland
Imports,2020-08,384445744,Italy
Imports,2020-08,1054284,Latvia
Imports,2020-08,2723627,Lithuania
Imports,2020-08,3546682,Luxembourg
Imports,2020-08,3824731,Malta
Imports,2020-08,163498712,Netherlands
Imports,2020-08,88562734,Poland
Imports,2020-08,35307822,Portugal
Imports,2020-08,35810328,Romania
Imports,2020-08,22854494,Slovakia
Imports,2020-08,8197304,Slovenia
Imports,2020-08,286226861,Spain
Imports,2020-08,58553709,Sweden
Imports,2020-09,145975210,Austria
Imports,2020-09,66552590,Belgium
Imports,2020-09,6734433,Bulgary
Imports,2020-09,5158637,Croatia
Imports,2020-09,298728,Cyprus
Imports,2020-09,107151803,Czech_Republic
Imports,2020-09,73514300,Denmark
Imports,2020-09,4737678,Estonia
Imports,2020-09,1586232,European_Community
Imports,2020-09,36776052,Finland
Imports,2020-09,281733483,France
Imports,2020-09,1333814306,Germany
Imports,2020-09,13364701,Greece
Imports,2020-09,125404902,Hungary
Imports,2020-09,161262445,Ireland
Imports,2020-09,422894616,Italy
Imports,2020-09,1062614,Latvia
Imports,2020-09,2621180,Lithuania
Imports,2020-09,5423544,Luxembourg
Imports,2020-09,4448699,Malta
Imports,2020-09,156825787,Netherlands
Imports,2020-09,110117372,Poland
Imports,2020-09,41065512,Portugal
Imports,2020-09,44349268,Romania
Imports,2020-09,34135465,Slovakia
Imports,2020-09,9030654,Slovenia
Imports,2020-09,308368286,Spain
Imports,2020-09,65153806,Sweden
Imports,2020-10,138133789,Austria
Imports,2020-10,96073951,Belgium
Imports,2020-10,7063092,Bulgary
Imports,2020-10,3001815,Croatia
Imports,2020-10,361647,Cyprus
Imports,2020-10,119531434,Czech_Republic
Imports,2020-10,54101774,Denmark
Imports,2020-10,3206283,Estonia
Imports,2020-10,1229685,European_Community
Imports,2020-10,35291802,Finland
Imports,2020-10,289090292,France
Imports,2020-10,1324310396,Germany
Imports,2020-10,11599368,Greece
Imports,2020-10,128368209,Hungary
Imports,2020-10,125762692,Ireland
Imports,2020-10,417022022,Italy
Imports,2020-10,591712,Latvia
Imports,2020-10,2357504,Lithuania
Imports,2020-10,10613306,Luxembourg
Imports,2020-10,3507577,Malta
Imports,2020-10,183767656,Netherlands
Imports,2020-10,116477195,Poland
Imports,2020-10,45564549,Portugal
Imports,2020-10,44519622,Romania
Imports,2020-10,39034487,Slovakia
Imports,2020-10,10716586,Slovenia
Imports,2020-10,297723742,Spain
Imports,2020-10,68966009,Sweden
Imports,2020-11,148191223,Austria
Imports,2020-11,68482088,Belgium
Imports,2020-11,6332464,Bulgary
Imports,2020-11,4181695,Croatia
Imports,2020-11,21198,Cyprus
Imports,2020-11,120198106,Czech_Republic
Imports,2020-11,67725026,Denmark
Imports,2020-11,3173360,Estonia
Imports,2020-11,2163344,European_Community
Imports,2020-11,34457585,Finland
Imports,2020-11,318787845,France
Imports,2020-11,1296658581,Germany
Imports,2020-11,11084285,Greece
Imports,2020-11,77024797,Hungary
Imports,2020-11,145722455,Ireland
Imports,2020-11,430603536,Italy
Imports,2020-11,1493231,Latvia
Imports,2020-11,2512080,Lithuania
Imports,2020-11,4072112,Luxembourg
Imports,2020-11,4240669,Malta
Imports,2020-11,140201862,Netherlands
Imports,2020-11,142179893,Poland
Imports,2020-11,45062511,Portugal
Imports,2020-11,40909045,Romania
Imports,2020-11,34735442,Slovakia
Imports,2020-11,10372986,Slovenia
Imports,2020-11,295619713,Spain
Imports,2020-11,65222498,Sweden
Imports,2020-12,162577615,Austria
Imports,2020-12,79995326,Belgium
Imports,2020-12,7034628,Bulgary
Imports,2020-12,3770069,Croatia
Imports,2020-12,553747,Cyprus
Imports,2020-12,132243099,Czech_Republic
Imports,2020-12,71365522,Denmark
Imports,2020-12,8440982,Estonia
Imports,2020-12,2164471,European_Community
Imports,2020-12,35774590,Finland
Imports,2020-12,276395524,France
Imports,2020-12,1295555319,Germany
Imports,2020-12,14222296,Greece
Imports,2020-12,146006194,Hungary
Imports,2020-12,136475214,Ireland
Imports,2020-12,451014623,Italy
Imports,2020-12,2013092,Latvia
Imports,2020-12,3539794,Lithuania
Imports,2020-12,10121190,Luxembourg
Imports,2020-12,4226451,Malta
Imports,2020-12,163036866,Netherlands
Imports,2020-12,154773043,Poland
Imports,2020-12,43224480,Portugal
Imports,2020-12,48015042,Romania
Imports,2020-12,38158879,Slovakia
Imports,2020-12,10918959,Slovenia
Imports,2020-12,378405018,Spain
Imports,2020-12,73152912,Sweden
Imports,2021-01,129194118,Austria
Imports,2021-01,78475205,Belgium
Imports,2021-01,8042381,Bulgary
Imports,2021-01,3049324,Croatia
Imports,2021-01,1440157,Cyprus
Imports,2021-01,129739695,Czech_Republic
Imports,2021-01,52414698,Denmark
Imports,2021-01,2467326,Estonia
Imports,2021-01,1927644,European_Community
Imports,2021-01,38074139,Finland
Imports,2021-01,302922811,France
Imports,2021-01,1274711069,Germany
Imports,2021-01,13232052,Greece
Imports,2021-01,108791004,Hungary
Imports,2021-01,127000705,Ireland
Imports,2021-01,435934711,Italy
Imports,2021-01,1623206,Latvia
Imports,2021-01,5966715,Lithuania
Imports,2021-01,7043259,Luxembourg
Imports,2021-01,3537378,Malta
Imports,2021-01,197977539,Netherlands
Imports,2021-01,149054172,Poland
Imports,2021-01,38231061,Portugal
Imports,2021-01,37052416,Romania
Imports,2021-01,32584931,Slovakia
Imports,2021-01,10362315,Slovenia
Imports,2021-01,327625322,Spain
Imports,2021-01,64755188,Sweden
Imports,2021-02,127117214,Austria
Imports,2021-02,71955265,Belgium
Imports,2021-02,9494949,Bulgary
Imports,2021-02,8722377,Croatia
Imports,2021-02,1801789,Cyprus
Imports,2021-02,112301300,Czech_Republic
Imports,2021-02,60817353,Denmark
Imports,2021-02,4317754,Estonia
Imports,2021-02,14494433,European_Community
Imports,2021-02,35075878,Finland
Imports,2021-02,290683300,France
Imports,2021-02,1287141355,Germany
Imports,2021-02,10661804,Greece
Imports,2021-02,100508043,Hungary
Imports,2021-02,84051101,Ireland
Imports,2021-02,409983987,Italy
Imports,2021-02,1342219,Latvia
Imports,2021-02,2731387,Lithuania
Imports,2021-02,10629063,Luxembourg
Imports,2021-02,4593655,Malta
Imports,2021-02,164449824,Netherlands
Imports,2021-02,137913208,Poland
Imports,2021-02,41326432,Portugal
Imports,2021-02,40687804,Romania
Imports,2021-02,34205613,Slovakia
Imports,2021-02,10954974,Slovenia
Imports,2021-02,304467245,Spain
Imports,2021-02,73148702,Sweden
Imports,2021-03,166618712,Austria
Imports,2021-03,107457179,Belgium
Imports,2021-03,16273861,Bulgary
Imports,2021-03,12614085,Croatia
Imports,2021-03,2372531,Cyprus
Imports,2021-03,150252848,Czech_Republic
Imports,2021-03,72150332,Denmark
Imports,2021-03,4873652,Estonia
Imports,2021-03,7434905,European_Community
Imports,2021-03,42307529,Finland
Imports,2021-03,369305696,France
Imports,2021-03,1528299261,Germany
Imports,2021-03,13438259,Greece
Imports,2021-03,135604565,Hungary
Imports,2021-03,177724116,Ireland
Imports,2021-03,515759097,Italy
Imports,2021-03,1176323,Latvia
Imports,2021-03,3691275,Lithuania
Imports,2021-03,14776618,Luxembourg
Imports,2021-03,4682010,Malta
Imports,2021-03,191683364,Netherlands
Imports,2021-03,202062023,Poland
Imports,2021-03,53561345,Portugal
Imports,2021-03,49922017,Romania
Imports,2021-03,47797811,Slovakia
Imports,2021-03,11907285,Slovenia
Imports,2021-03,373908523,Spain
Imports,2021-03,92473105,Sweden
Imports,2021-04,166382276,Austria
Imports,2021-04,135024960,Belgium
Imports,2021-04,9674507,Bulgary
Imports,2021-04,11610847,Croatia
Imports,2021-04,68154,Cyprus
Imports,2021-04,133389794,Czech_Republic
Imports,2021-04,66606199,Denmark
Imports,2021-04,5840946,Estonia
Imports,2021-04,10813279,European_Community
Imports,2021-04,51023991,Finland
Imports,2021-04,368590731,France
Imports,2021-04,1572518228,Germany
Imports,2021-04,10680451,Greece
Imports,2021-04,138014256,Hungary
Imports,2021-04,179415029,Ireland
Imports,2021-04,509273698,Italy
Imports,2021-04,1203290,Latvia
Imports,2021-04,3394979,Lithuania
Imports,2021-04,18034570,Luxembourg
Imports,2021-04,12069375,Malta
Imports,2021-04,149566599,Netherlands
Imports,2021-04,179479875,Poland
Imports,2021-04,53165737,Portugal
Imports,2021-04,47886346,Romania
Imports,2021-04,42555350,Slovakia
Imports,2021-04,13660804,Slovenia
Imports,2021-04,366152575,Spain
Imports,2021-04,88411692,Sweden
Imports,2021-05,163805802,Austria
Imports,2021-05,119516101,Belgium
Imports,2021-05,14696182,Bulgary
Imports,2021-05,7074706,Croatia
Imports,2021-05,1398247,Cyprus
Imports,2021-05,127668515,Czech_Republic
Imports,2021-05,76897570,Denmark
Imports,2021-05,3709626,Estonia
Imports,2021-05,15223400,European_Community
Imports,2021-05,48257303,Finland
Imports,2021-05,326567323,France
Imports,2021-05,1450036731,Germany
Imports,2021-05,18222873,Greece
Imports,2021-05,119149133,Hungary
Imports,2021-05,169673369,Ireland
Imports,2021-05,546015089,Italy
Imports,2021-05,2424248,Latvia
Imports,2021-05,6705732,Lithuania
Imports,2021-05,14237419,Luxembourg
Imports,2021-05,7294677,Malta
Imports,2021-05,243403971,Netherlands
Imports,2021-05,225231415,Poland
Imports,2021-05,48676904,Portugal
Imports,2021-05,41035629,Romania
Imports,2021-05,38733936,Slovakia
Imports,2021-05,16325367,Slovenia
Imports,2021-05,368624020,Spain
Imports,2021-05,87559602,Sweden
Imports,2021-06,167947892,Austria
Imports,2021-06,103667282,Belgium
Imports,2021-06,20199619,Bulgary
Imports,2021-06,11220243,Croatia
Imports,2021-06,1097508,Cyprus
Imports,2021-06,117022292,Czech_Republic
Imports,2021-06,93008300,Denmark
Imports,2021-06,3305017,Estonia
Imports,2021-06,11433503,European_Community
Imports,2021-06,66285136,Finland
Imports,2021-06,334122380,France
Imports,2021-06,1434618302,Germany
Imports,2021-06,15386334,Greece
Imports,2021-06,143424468,Hungary
Imports,2021-06,175648577,Ireland
Imports,2021-06,552169291,Italy
Imports,2021-06,1789393,Latvia
Imports,2021-06,6666318,Lithuania
Imports,2021-06,21418595,Luxembourg
Imports,2021-06,5630414,Malta
Imports,2021-06,340143214,Netherlands
Imports,2021-06,202297026,Poland
Imports,2021-06,61702310,Portugal
Imports,2021-06,49323939,Romania
Imports,2021-06,33714973,Slovakia
Imports,2021-06,13189648,Slovenia
Imports,2021-06,469933921,Spain
Imports,2021-06,90350526,Sweden
Imports,2021-07,186116189,Austria
Imports,2021-07,115963699,Belgium
Imports,2021-07,10870399,Bulgary
Imports,2021-07,7908360,Croatia
Imports,2021-07,1024956,Cyprus
Imports,2021-07,121992225,Czech_Republic
Imports,2021-07,84656579,Denmark
Imports,2021-07,3893129,Estonia
Imports,2021-07,12524011,European_Community
Imports,2021-07,58316818,Finland
Imports,2021-07,357353059,France
Imports,2021-07,1579256593,Germany
Imports,2021-07,12932697,Greece
Imports,2021-07,122346735,Hungary
Imports,2021-07,209471189,Ireland
Imports,2021-07,541145979,Italy
Imports,2021-07,3715005,Latvia
Imports,2021-07,3851624,Lithuania
Imports,2021-07,18217616,Luxembourg
Imports,2021-07,5096808,Malta
Imports,2021-07,282751688,Netherlands
Imports,2021-07,230813826,Poland
Imports,2021-07,44569377,Portugal
Imports,2021-07,45219032,Romania
Imports,2021-07,37822710,Slovakia
Imports,2021-07,13787187,Slovenia
Imports,2021-07,405000348,Spain
Imports,2021-07,102792635,Sweden
Imports,2021-08,153647657,Austria
Imports,2021-08,140318090,Belgium
Imports,2021-08,13375010,Bulgary
Imports,2021-08,5640021,Croatia
Imports,2021-08,5466112,Cyprus
Imports,2021-08,115522321,Czech_Republic
Imports,2021-08,71409649,Denmark
Imports,2021-08,3943765,Estonia
Imports,2021-08,13079653,European_Community
Imports,2021-08,40883091,Finland
Imports,2021-08,361248263,France
Imports,2021-08,1410834194,Germany
Imports,2021-08,21200059,Greece
Imports,2021-08,115042545,Hungary
Imports,2021-08,213952165,Ireland
Imports,2021-08,503606959,Italy
Imports,2021-08,1408874,Latvia
Imports,2021-08,3166191,Lithuania
Imports,2021-08,28173785,Luxembourg
Imports,2021-08,3794394,Malta
Imports,2021-08,298088052,Netherlands
Imports,2021-08,235789099,Poland
Imports,2021-08,57139431,Portugal
Imports,2021-08,41033333,Romania
Imports,2021-08,38271625,Slovakia
Imports,2021-08,13547623,Slovenia
Imports,2021-08,390884689,Spain
Imports,2021-08,93169379,Sweden
Imports,2021-09,171241281,Austria
Imports,2021-09,151566889,Belgium
Imports,2021-09,13463350,Bulgary
Imports,2021-09,2859962,Croatia
Imports,2021-09,1275844,Cyprus
Imports,2021-09,122210281,Czech_Republic
Imports,2021-09,90339594,Denmark
Imports,2021-09,4329890,Estonia
Imports,2021-09,13484855,European_Community
Imports,2021-09,42389796,Finland
Imports,2021-09,388846434,France
Imports,2021-09,1509947256,Germany
Imports,2021-09,13988984,Greece
Imports,2021-09,116508888,Hungary
Imports,2021-09,218595629,Ireland
Imports,2021-09,524142631,Italy
Imports,2021-09,4295918,Latvia
Imports,2021-09,8031874,Lithuania
Imports,2021-09,24228593,Luxembourg
Imports,2021-09,3928769,Malta
Imports,2021-09,260023780,Netherlands
Imports,2021-09,215072865,Poland
Imports,2021-09,55240896,Portugal
Imports,2021-09,44666572,Romania
Imports,2021-09,44046229,Slovakia
Imports,2021-09,13772808,Slovenia
Imports,2021-09,361505570,Spain
Imports,2021-09,91536549,Sweden
Imports,2021-10,167779742,Austria
Imports,2021-10,105598983,Belgium
Imports,2021-10,20354602,Bulgary
Imports,2021-10,3074097,Croatia
Imports,2021-10,2178808,Cyprus
Imports,2021-10,107761566,Czech_Republic
Imports,2021-10,77349263,Denmark
Imports,2021-10,4323151,Estonia
Imports,2021-10,19470589,European_Community
Imports,2021-10,52021534,Finland
Imports,2021-10,333924397,France
Imports,2021-10,1486286730,Germany
Imports,2021-10,12294649,Greece
Imports,2021-10,120732424,Hungary
Imports,2021-10,165617495,Ireland
Imports,2021-10,465716183,Italy
Imports,2021-10,1687140,Latvia
Imports,2021-10,3390654,Lithuania
Imports,2021-10,13985689,Luxembourg
Imports,2021-10,4440152,Malta
Imports,2021-10,191837894,Netherlands
Imports,2021-10,206349421,Poland
Imports,2021-10,58736674,Portugal
Imports,2021-10,42156482,Romania
Imports,2021-10,36649671,Slovakia
Imports,2021-10,13124799,Slovenia
Imports,2021-10,402310930,Spain
Imports,2021-10,88283711,Sweden
Imports,2021-11,168547334,Austria
Imports,2021-11,98047256,Belgium
Imports,2021-11,14976541,Bulgary
Imports,2021-11,7329342,Croatia
Imports,2021-11,1012754,Cyprus
Imports,2021-11,121760367,Czech_Republic
Imports,2021-11,65377406,Denmark
Imports,2021-11,6063667,Estonia
Imports,2021-11,16059772,European_Community
Imports,2021-11,41445455,Finland
Imports,2021-11,347223452,France
Imports,2021-11,1347778199,Germany
Imports,2021-11,16313183,Greece
Imports,2021-11,134901403,Hungary
Imports,2021-11,154689434,Ireland
Imports,2021-11,519526418,Italy
Imports,2021-11,1336855,Latvia
Imports,2021-11,4810421,Lithuania
Imports,2021-11,29010660,Luxembourg
Imports,2021-11,4158029,Malta
Imports,2021-11,161296267,Netherlands
Imports,2021-11,174711829,Poland
Imports,2021-11,47182271,Portugal
Imports,2021-11,41000063,Romania
Imports,2021-11,45164366,Slovakia
Imports,2021-11,20688020,Slovenia
Imports,2021-11,370581195,Spain
Imports,2021-11,101623184,Sweden
Imports,2021-12,153749658,Austria
Imports,2021-12,102238483,Belgium
Imports,2021-12,11907615,Bulgary
Imports,2021-12,2771819,Croatia
Imports,2021-12,27699,Cyprus
Imports,2021-12,116037080,Czech_Republic
Imports,2021-12,68424932,Denmark
Imports,2021-12,4597339,Estonia
Imports,2021-12,3587665,European_Community
Imports,2021-12,56326938,Finland
Imports,2021-12,336102809,France
Imports,2021-12,1322194662,Germany
Imports,2021-12,19225755,Greece
Imports,2021-12,120858690,Hungary
Imports,2021-12,141912722,Ireland
Imports,2021-12,558952897,Italy
Imports,2021-12,1366279,Latvia
Imports,2021-12,6087265,Lithuania
Imports,2021-12,18954214,Luxembourg
Imports,2021-12,4604815,Malta
Imports,2021-12,153567791,Netherlands
Imports,2021-12,162259656,Poland
Imports,2021-12,50112447,Portugal
Imports,2021-12,43504212,Romania
Imports,2021-12,30211214,Slovakia
Imports,2021-12,15127440,Slovenia
Imports,2021-12,432158133,Spain
Imports,2021-12,104583674,Sweden
Imports,2022-01,128671011,Austria
Imports,2022-01,105375543,Belgium
Imports,2022-01,17256084,Bulgary
Imports,2022-01,3858654,Croatia
Imports,2022-01,211525,Cyprus
Imports,2022-01,99581370,Czech_Republic
Imports,2022-01,79600827,Denmark
Imports,2022-01,3556453,Estonia
Imports,2022-01,5637339,European_Community
Imports,2022-01,54412506,Finland
Imports,2022-01,296034129,France
Imports,2022-01,1146806021,Germany
Imports,2022-01,26557886,Greece
Imports,2022-01,102482231,Hungary
Imports,2022-01,164516920,Ireland
Imports,2022-01,449458621,Italy
Imports,2022-01,6565501,Latvia
Imports,2022-01,7186381,Lithuania
Imports,2022-01,17471674,Luxembourg
Imports,2022-01,4501101,Malta
Imports,2022-01,238317767,Netherlands
Imports,2022-01,175858780,Poland
Imports,2022-01,39693963,Portugal
Imports,2022-01,34800883,Romania
Imports,2022-01,35140569,Slovakia
Imports,2022-01,11529992,Slovenia
Imports,2022-01,350132401,Spain
Imports,2022-01,90362690,Sweden
Imports,2022-02,152317847,Austria
Imports,2022-02,110559846,Belgium
Imports,2022-02,27174137,Bulgary
Imports,2022-02,5019014,Croatia
Imports,2022-02,2623383,Cyprus
Imports,2022-02,114865192,Czech_Republic
Imports,2022-02,59293623,Denmark
Imports,2022-02,2177178,Estonia
Imports,2022-02,6993198,European_Community
Imports,2022-02,48140423,Finland
Imports,2022-02,306120733,France
Imports,2022-02,1323830608,Germany
Imports,2022-02,13188976,Greece
Imports,2022-02,101693661,Hungary
Imports,2022-02,115192438,Ireland
Imports,2022-02,519452399,Italy
Imports,2022-02,2516505,Latvia
Imports,2022-02,6995275,Lithuania
Imports,2022-02,20032894,Luxembourg
Imports,2022-02,4960946,Malta
Imports,2022-02,244628334,Netherlands
Imports,2022-02,159151177,Poland
Imports,2022-02,54848052,Portugal
Imports,2022-02,35154887,Romania
Imports,2022-02,33490393,Slovakia
Imports,2022-02,12218787,Slovenia
Imports,2022-02,374022204,Spain
Imports,2022-02,96984395,Sweden
Imports,2022-03,176524571,Austria
Imports,2022-03,162777561,Belgium
Imports,2022-03,23050390,Bulgary
Imports,2022-03,1888199,Croatia
Imports,2022-03,1538731,Cyprus
Imports,2022-03,132754943,Czech_Republic
Imports,2022-03,80151081,Denmark
Imports,2022-03,6899701,Estonia
Imports,2022-03,7131453,European_Community
Imports,2022-03,49274765,Finland
Imports,2022-03,353863715,France
Imports,2022-03,1525864669,Germany
Imports,2022-03,21954687,Greece
Imports,2022-03,122581642,Hungary
Imports,2022-03,192081598,Ireland
Imports,2022-03,628256960,Italy
Imports,2022-03,1261233,Latvia
Imports,2022-03,4711031,Lithuania
Imports,2022-03,21585128,Luxembourg
Imports,2022-03,4772886,Malta
Imports,2022-03,217271336,Netherlands
Imports,2022-03,234172171,Poland
Imports,2022-03,48613232,Portugal
Imports,2022-03,44983467,Romania
Imports,2022-03,31908408,Slovakia
Imports,2022-03,14631139,Slovenia
Imports,2022-03,468571742,Spain
Imports,2022-03,98601702,Sweden
Imports,2022-04,192710863,Austria
Imports,2022-04,133585420,Belgium
Imports,2022-04,13498256,Bulgary
Imports,2022-04,2642729,Croatia
Imports,2022-04,5789344,Cyprus
Imports,2022-04,143887498,Czech_Republic
Imports,2022-04,81784728,Denmark
Imports,2022-04,4740265,Estonia
Imports,2022-04,2230568,European_Community
Imports,2022-04,44417893,Finland
Imports,2022-04,356483619,France
Imports,2022-04,1560589303,Germany
Imports,2022-04,9946430,Greece
Imports,2022-04,165989111,Hungary
Imports,2022-04,147776203,Ireland
Imports,2022-04,589677472,Italy
Imports,2022-04,2545860,Latvia
Imports,2022-04,12722091,Lithuania
Imports,2022-04,18951607,Luxembourg
Imports,2022-04,4294883,Malta
Imports,2022-04,258681742,Netherlands
Imports,2022-04,240420109,Poland
Imports,2022-04,61153660,Portugal
Imports,2022-04,56773084,Romania
Imports,2022-04,37115933,Slovakia
Imports,2022-04,14925375,Slovenia
Imports,2022-04,356916525,Spain
Imports,2022-04,118358126,Sweden
Imports,2022-05,191696851,Austria
Imports,2022-05,135283828,Belgium
Imports,2022-05,13890887,Bulgary
Imports,2022-05,3653791,Croatia
Imports,2022-05,2861717,Cyprus
Imports,2022-05,181276857,Czech_Republic
Imports,2022-05,91918743,Denmark
Imports,2022-05,4764962,Estonia
Imports,2022-05,6096655,European_Community
Imports,2022-05,59377215,Finland
Imports,2022-05,383258360,France
Imports,2022-05,1594515691,Germany
Imports,2022-05,17286994,Greece
Imports,2022-05,160978671,Hungary
Imports,2022-05,221147174,Ireland
Imports,2022-05,705570781,Italy
Imports,2022-05,1867556,Latvia
Imports,2022-05,6448299,Lithuania
Imports,2022-05,38969235,Luxembourg
Imports,2022-05,5076920,Malta
